Number of Cities,Total Length,Time (s)
11,327.52549253367386,0.09589099884033203
11,362.5027390747864,0.10886478424072266
11,302.38021444583273,0.10078215599060059
11,329.5588289005515,0.09702062606811523
11,372.12964044542446,0.11472678184509277
11,275.7599608884184,0.0836794376373291
11,370.1167457773471,0.09786391258239746
11,359.27710246569524,0.09554600715637207
11,365.40608173939984,0.12194943428039551
11,287.09860830668185,0.07038307189941406
11,278.32259243386466,0.07474255561828613
11,327.82147462665114,0.09009742736816406
11,378.38933010400524,0.07305598258972168
11,372.50409965778874,0.0827481746673584
11,288.2106528966167,0.09154820442199707
11,381.1446880151279,0.10539889335632324
11,374.8261595210205,0.08252787590026855
11,276.85641814604924,0.08884310722351074
11,313.936185014069,0.07685327529907227
11,331.80528044716357,0.08230113983154297
11,352.4915523251422,0.09869980812072754
11,306.1494593726303,0.09078598022460938
11,365.78135563226454,0.09200334548950195
11,314.17814473747353,0.11363792419433594
11,309.44741733858876,0.09053516387939453
11,314.93077066682395,0.1244802474975586
11,342.619173924343,0.08684992790222168
11,413.0620530054614,0.11495065689086914
11,310.2590238167764,0.09165692329406738
11,286.8065436559338,0.08597493171691895
11,334.66478764387534,0.08562684059143066
11,366.2691113979715,0.08360838890075684
11,329.41870357499766,0.06421399116516113
11,351.18157067357896,0.07525014877319336
11,322.1527338462104,0.09075117111206055
11,370.29762287343675,0.07476401329040527
11,307.5088510184978,0.07376456260681152
11,368.9469667918382,0.07500815391540527
11,429.478228880135,0.08616757392883301
11,284.1208630683174,0.09451103210449219
11,314.2008491953733,0.09073710441589355
11,379.45713296653764,0.07446455955505371
11,304.8853444411134,0.0757288932800293
11,371.77795093002635,0.07944607734680176
11,260.17298641853756,0.08686184883117676
11,357.5647996363161,0.08207941055297852
11,316.55588185863877,0.07560086250305176
11,306.4189868176352,0.08745884895324707
11,317.353997997466,0.08437800407409668
11,216.20442240439536,0.08620405197143555
11,370.9455041544051,0.07839202880859375
11,315.9863093519861,0.09936070442199707
11,364.06015057350646,0.0752415657043457
11,278.0516808009311,0.07700037956237793
11,375.5364446035744,0.08040809631347656
11,379.41029533044576,0.09098243713378906
11,363.4894137412724,0.0817720890045166
11,346.7679439581266,0.08899879455566406
11,418.1235531683077,0.08298349380493164
11,280.6059404874133,0.08080649375915527
11,266.85172181806087,0.09754490852355957
11,325.6102590534777,0.07432794570922852
11,307.93011831615416,0.07687497138977051
11,285.1836111779918,0.06428885459899902
11,340.2110232898728,0.08196496963500977
11,414.0542997453335,0.08363556861877441
11,286.14100244074797,0.0857243537902832
11,331.27221156812203,0.07940888404846191
11,398.7434980634197,0.091552734375
11,348.5902565544111,0.0831296443939209
12,302.1484550974826,0.09603691101074219
12,384.1032249875607,0.07863473892211914
12,375.795886475617,0.09948444366455078
12,399.21406173786033,0.0912621021270752
12,377.7243306325334,0.11504459381103516
12,286.7871412061605,0.07505536079406738
12,392.12853136276794,0.09290146827697754
12,412.3194532555022,0.09087634086608887
12,416.63813625213305,0.07251954078674316
12,314.04347043175596,0.08355140686035156
12,368.84576928136687,0.10155224800109863
12,426.23939007541054,0.07868170738220215
12,263.77744026080126,0.09079146385192871
12,297.8958659735041,0.0913538932800293
12,376.12030656091576,0.09010529518127441
12,403.45685685684776,0.08612918853759766
12,351.2882879244914,0.08576107025146484
12,368.6357918937493,0.07479572296142578
12,348.4915334715785,0.10066103935241699
12,315.3234531222872,0.08960819244384766
12,442.01677836163896,0.08364486694335938
12,343.11136456985366,0.09190487861633301
12,355.47278224330176,0.11796879768371582
12,366.0293048583994,0.0861668586730957
12,410.11063220728226,0.12257909774780273
12,352.57283670884226,0.11263036727905273
12,415.38417836301323,0.09380221366882324
12,356.80427761587674,0.09409594535827637
12,347.0154370866577,0.08258223533630371
12,451.70716256874414,0.09127092361450195
12,320.27507547863564,0.08330321311950684
12,401.2755650015362,0.09060406684875488
12,424.7793990214489,0.08347964286804199
12,339.2769144168447,0.09106278419494629
12,396.2172947915311,0.08182907104492188
12,427.86883082024724,0.1545867919921875
12,345.1212212886612,0.10385680198669434
12,351.918510390557,0.1404728889465332
12,403.4063392624409,0.11719584465026855
12,381.2911085768324,0.12436103820800781
12,370.7585282059272,0.11416888236999512
12,360.5897548525977,0.09202122688293457
12,391.1490520349239,0.10580563545227051
12,360.2020461677523,0.09781479835510254
12,385.6128959984286,0.10570931434631348
12,325.41409047304336,0.17153263092041016
12,324.9650939016308,0.09933233261108398
12,409.4682409709454,0.0895078182220459
12,318.8595570741932,0.09856033325195312
12,353.6575392279057,0.09845924377441406
12,352.99130193685164,0.11443448066711426
12,394.3673129960876,0.11425113677978516
12,383.3859623313199,0.0914621353149414
12,338.7768094961767,0.09877371788024902
12,380.8915594717715,0.08299088478088379
12,327.481690420091,0.0919959545135498
12,434.3917579166709,0.09012985229492188
12,347.15287540587116,0.10023331642150879
12,440.75558423955727,0.09426069259643555
12,403.40056484375475,0.09488296508789062
12,414.8722900586041,0.09085988998413086
12,398.85744076501896,0.09953856468200684
12,399.81294137206146,0.14801454544067383
12,401.6688808033029,0.18024420738220215
12,364.72789843924244,0.18483924865722656
12,369.0591638478034,0.2546117305755615
12,463.69169467491196,0.17188668251037598
12,357.7716265472855,0.15175247192382812
12,367.36878805560184,0.18394231796264648
12,324.16635396174996,0.08902955055236816
12,478.3866597303971,0.11223840713500977
12,313.6854820614064,0.11980199813842773
12,426.8177559757384,0.19056320190429688
12,322.24583607613863,0.09038877487182617
12,317.89746623987764,0.1582958698272705
12,378.166728646441,0.17499923706054688
12,386.8337695304075,0.10775303840637207
12,424.8885064124056,0.1805286407470703
12,407.8800854581635,0.1554241180419922
12,317.07778356285326,0.22354936599731445
12,427.4960989418958,0.21472811698913574
12,361.57102960014646,0.21280574798583984
12,375.95434526195993,0.2135477066040039
12,323.62618838971076,0.22819113731384277
12,401.0879455268295,0.23738622665405273
12,401.48510062590674,0.1132509708404541
12,337.6617673630022,0.11637210845947266
12,333.35410675206236,0.11485981941223145
12,331.0202005207214,0.12414026260375977
12,443.06397375983533,0.09876585006713867
12,367.7208855372717,0.09152674674987793
12,383.4551411638474,0.09130573272705078
12,355.6477044303409,0.0830237865447998
12,370.64874682879724,0.09182047843933105
12,417.75803229500855,0.0961008071899414
12,394.5610856754381,0.09288787841796875
12,347.68374894383845,0.09852099418640137
12,370.53297231501523,0.10221433639526367
12,399.14928066419753,0.09463262557983398
12,367.1492118164682,0.08987212181091309
13,394.9149559154082,0.10272908210754395
13,343.594461682019,0.09591913223266602
13,357.30430863893247,0.10291504859924316
13,399.07126947348615,0.10550594329833984
13,432.29826375628835,0.09919214248657227
13,449.2121900149373,0.10728693008422852
13,397.1504128937618,0.10064315795898438
13,352.07076677828337,0.09056663513183594
13,417.3735540611659,0.10783505439758301
13,507.36732243135896,0.11183524131774902
13,427.2865298876968,0.10228919982910156
13,414.65567612353266,0.1084749698638916
13,390.5997378289797,0.10993289947509766
13,424.27354272582284,0.10345244407653809
13,429.20847563189426,0.16475749015808105
13,400.54321091514163,0.20748162269592285
13,448.4562948361661,0.22830796241760254
13,426.50859935689505,0.14665651321411133
13,455.5161559936731,0.14226269721984863
13,494.3651925107465,0.18825864791870117
13,378.0972690441,0.19475817680358887
13,445.4710200395352,0.20592904090881348
13,367.74859147114375,0.1427445411682129
13,317.0290960843967,0.1351912021636963
13,384.24883242801724,0.2057054042816162
13,398.11074010882413,0.16318893432617188
13,410.7136024779623,0.16489720344543457
13,456.0171110277507,0.1235496997833252
