Number of Cities,Total Length,Time (s)
32,594.7433685950732,0.0
32,576.6509126099916,0.0
32,583.1638257725556,0.0
32,586.7305134311214,0.0
32,652.8482775436478,0.0
32,599.2099876710755,0.0
32,633.5653681530534,0.0
32,619.4096448622319,0.0
32,689.3148223645526,0.0
32,639.1392497616579,0.008120059967041016
32,585.0532865642299,0.0
32,517.5170142093021,0.0
32,572.4540379591839,0.0
32,482.52676528958415,0.0
32,594.6572585180548,0.0
32,628.6974739254342,0.0
32,558.1357705246621,0.0
32,560.8397383264111,0.0
32,551.7241887856704,0.0
32,595.8491946099507,0.0
32,648.7511552055805,0.0
32,587.0989607010242,0.0
32,637.7101737800424,0.0
32,593.3443265262986,0.0
32,630.543179622383,0.0
32,457.5712866180426,0.0
32,546.2500354541068,0.0
32,585.650404982702,0.0
32,526.8479771477031,0.0
32,590.6812571768332,0.0
32,688.6631014882579,0.0
32,535.886683531154,0.0
32,552.6454060993299,0.0
32,488.4249497727755,0.0
32,582.2685395171644,0.0
32,583.3535786386361,0.0
32,584.0917295635087,0.0
32,520.3609700892706,0.0
32,615.359411841108,0.0
32,587.1525116194737,0.0
32,543.8352051940338,0.0
32,519.4955851195962,0.0
32,557.3160124129046,0.0
32,481.1237807933033,0.0
32,540.1741070884998,0.0
32,528.6973525794727,0.0
32,591.6603993240482,0.0
32,595.0838776768551,0.0
32,559.2556189993182,0.0
32,631.9457201707671,0.0
32,638.5218813074999,0.0
32,685.3175299506009,0.0
32,567.7432317766345,0.0
32,547.073749827941,0.0
32,547.1541961378966,0.0
32,627.8958204714165,0.0
32,555.2981320058194,0.0
32,526.3304286988008,0.0
32,531.3180649125503,0.0
32,559.9630836539201,0.0
32,516.9849610817515,0.0
32,600.7715688540692,0.0
32,513.297226796808,0.0
32,654.8525454517791,0.0
32,598.4786554936837,0.0
32,596.6152493300744,0.0
32,625.7452317116772,0.0
32,545.0647030532056,0.0
32,603.609135893362,0.0
32,496.41734105570146,0.0
32,595.9612537525859,0.0
32,537.8117134588022,0.0
32,636.8270706142446,0.0
32,643.6647034606708,0.0
32,508.57049295143094,0.0
32,492.83566203949295,0.0
32,539.7662906939127,0.0
33,537.5024833180331,0.0
33,530.181914793402,0.0
33,510.72514525961236,0.0
33,691.4758142560052,0.0
33,600.5807638248601,0.0
33,520.3945655800889,0.0
33,598.5540583427987,0.0
33,635.0636082865309,0.0
33,501.5594034552562,0.0
33,598.3717927084032,0.0
33,591.0496463337983,0.0
33,516.9921284694362,0.0
33,580.7882534364563,0.0
33,650.8043697680928,0.0
33,641.685237229135,0.0
33,663.172515379901,0.0
33,505.87046018940134,0.0
33,538.6910437281947,0.0
33,558.3071113662942,0.0
33,613.979208378529,0.0
33,572.1769367312337,0.0
33,638.1858592702499,0.008502721786499023
33,526.7242203777826,0.0
33,552.7391584075156,0.0
33,580.926566899915,0.0
33,518.8476697306374,0.0
33,570.3858560786774,0.0
33,694.1639512469454,0.0
33,518.5337254836505,0.0
33,651.783290310023,0.0
33,669.5711022540446,0.0
33,503.8077286596509,0.0
33,496.1197580380971,0.0
33,502.8044748833375,0.0
33,558.3607368348821,0.0
33,584.2201318851872,0.0
33,612.8165104996364,0.0
33,530.0057890169601,0.0
33,546.2259187876971,0.0
33,660.1556877812754,0.0
33,586.452595500829,0.0
33,684.8413235607162,0.0
33,604.0065517187729,0.0
33,570.7591115816597,0.0
33,552.8338874908225,0.0
33,632.4912195458544,0.0
33,696.9110284998901,0.0
33,597.7950176984567,0.0
33,625.9295850134766,0.0
33,524.2500824924715,0.0
33,598.6413568651855,0.0
33,650.5769796033488,0.0
33,573.0379199458579,0.0
33,507.04601634424114,0.0
33,672.6822849675741,0.0
33,536.9035861665966,0.0
33,617.8741454617962,0.0
33,516.8562594980867,0.0
33,651.3225373230463,0.0
33,613.9592452703026,0.0
33,515.2788662822949,0.0
33,535.9772034483799,0.0
33,583.0717385209203,0.0
33,564.414887217056,0.0
33,516.9129399446185,0.0
33,580.3836021640002,0.0
33,583.929666745095,0.0
33,578.6888507323905,0.0
33,603.6903074760826,0.0
33,567.7399569123043,0.0
33,785.4332024814416,0.0
33,405.0611925870694,0.0
33,637.5236417031406,0.0
33,605.6997540689156,0.0
33,574.8785042425923,0.0
33,611.5683819681418,0.0
33,536.9794597763051,0.0032775402069091797
33,569.7407625886779,0.0
33,557.9323410840361,0.0
33,528.6181323198965,0.0
33,621.0307600831463,0.0
33,566.688299220218,0.0
33,601.0661794487123,0.0
33,650.9133079063334,0.0
33,612.8994837887423,0.0
33,567.6218395516131,0.0
33,569.6399828155531,0.0
33,588.9808399373724,0.0
33,541.9242443024557,0.0
33,568.1231152910741,0.0
33,608.7604674116413,0.0
33,522.9413622740234,0.00047850608825683594
33,638.1611824692122,0.0
33,548.0200829427372,0.0
33,652.4614960828086,0.0
33,641.3880987114563,0.0
33,613.8441892033758,0.0
33,580.2253519281737,0.0
33,539.1755822911832,0.0
33,599.6565265110597,0.0
34,524.1210362654624,0.0
34,531.0753228405143,0.0
34,650.6211458406339,0.0
34,606.8182427162835,0.0
34,613.1402672886811,0.0
34,613.2455598558835,0.0
34,607.6409933120073,0.0
34,554.7646831172788,0.0
34,622.0382609960493,0.0
34,579.4908485128427,0.0
34,537.6868602773362,0.0
34,621.6961500172008,0.0
34,607.3181363305089,0.0
34,577.1821668092775,0.008068084716796875
34,638.6704618823089,0.0
34,607.7645684882461,0.0
34,545.2840635545926,0.0
34,683.3915306067587,0.0
34,595.4410376255669,0.0
34,539.9061504531707,0.0
34,546.0643272292183,0.0
34,594.8054798355687,0.0
34,551.378971678337,0.0
34,655.5365410177328,0.0
34,580.3350871156546,0.0
34,656.6937473378172,0.0
34,543.7095539749316,0.0
34,613.652443936866,0.0
34,500.78537946711236,0.0
34,545.0975561234812,0.0
34,544.0548875770662,0.0
34,645.4265461029344,0.0
34,582.3287748581482,0.0
34,535.9584223193308,0.0
34,635.9014128774004,0.0
34,592.6625152960783,0.0
34,485.07766721322304,0.0
34,536.4190580791519,0.0
34,640.1170005143553,0.0
34,590.7148982940056,0.0
34,466.20856906579536,0.0
34,528.0880041635072,0.0
34,630.7577744367632,0.0
34,570.4362478055705,0.0
34,598.7843905346399,0.0
34,637.9857803490273,0.0
34,503.57429627422266,0.0
34,507.4596889869361,0.0
34,580.92021311872,0.0
34,675.0812727797431,0.0
34,587.3563042910577,0.0
34,613.989097298487,0.0
34,616.0469578291239,0.0
34,604.2047890224964,0.0
34,624.4604894584456,0.0
34,662.4384507886912,0.0
34,550.8244745075742,0.0
34,628.8272590642538,0.0005185604095458984
34,535.1668062832215,0.0
34,695.3558800622593,0.0
34,556.5104405714246,0.0
34,611.4303027803618,0.0
34,493.5830835346204,0.0
34,611.1972103515129,0.0
34,653.4817123386861,0.0
34,640.3169018057398,0.0
34,564.2882581524043,0.0
34,494.47121929613434,0.0
34,577.054199112415,0.0
34,608.9503591355847,0.0
34,465.28597566851994,0.0
34,549.500803840539,0.0
34,626.1451600819669,0.0
34,581.1045094970252,0.0
34,561.5168801464496,0.0
34,718.4400186387123,0.0
34,525.2192400759282,0.0
34,686.7077680629836,0.0
34,534.0322208121064,0.0
34,612.5152175663872,0.0
34,599.251828146429,0.0
34,552.0683967970398,0.0
34,587.9264777892968,0.0
34,625.63004856009,0.0
34,555.7546924501196,0.0
34,552.3480499875799,0.0
34,557.9488998427034,0.0
34,587.3548666191148,0.0
34,536.7326341802857,0.0
34,574.1947952345025,0.0
34,599.5282415246774,0.0
34,621.6860600407604,0.0
34,686.4411444856662,0.0020020008087158203
34,622.129900356352,0.0
34,686.0313642870557,0.0
34,656.447312943681,0.0
34,622.4178496129169,0.0
34,604.284090472891,0.0
34,588.923207212658,0.0
34,545.4435460643708,0.0
35,593.4300692012441,0.0
35,665.1232010260212,0.0
35,567.7070088777325,0.0
35,768.3946358423659,0.0
35,618.643829028953,0.0
35,563.0677817515943,0.0
35,611.9275555229314,0.0
35,551.6838462556716,0.0
35,566.3495400372525,0.0
35,555.4006059071899,0.0
35,539.1560416628936,0.0
35,617.0520118166334,0.0
35,478.8665526838744,0.0
35,598.282980840038,0.0
35,547.7262118965268,0.0
35,598.9352693580404,0.0
35,617.1413129510419,0.0
35,639.4698734603134,0.0
35,495.6144001625381,0.0
35,560.9118947403822,0.0
35,625.1043013328764,0.0
35,597.7850187946026,0.0
35,668.3044103394997,0.0
35,534.280289713555,0.0
35,565.8397231495775,0.0
35,571.4816340591778,0.0
35,527.0575598037055,0.0
35,574.9924724584986,0.0
35,633.264283741628,0.0
35,682.7378890296973,0.0
35,499.38938840733863,0.0
35,631.1025628096895,0.0
35,578.8754307735907,0.0
35,532.7414500660944,0.0
35,649.090551273845,0.0
35,673.6175664779266,0.0
35,539.7182079275984,0.0
35,568.0366577724808,0.0
35,599.2556539077564,0.0
35,624.2755092160909,0.0
35,692.0151796838578,0.0
35,566.2254378418301,0.0
35,566.0497086844546,0.0
35,521.4052892758978,0.0
35,587.3659813688885,0.0
35,581.7142794857025,0.0
35,714.5429872918517,0.0
35,711.0436262937628,0.0
35,613.2921704551433,0.0
35,652.9359612639829,0.0
35,538.2317533780977,0.0
35,526.219392097648,0.0
35,694.0099891506882,0.0
35,575.5922621168804,0.0
35,541.3293403240364,0.0
35,556.2713621155619,0.0
35,606.5069310052073,0.0
35,602.6373576957147,0.0
35,638.5412040473752,0.0
35,633.609786100447,0.0
35,563.7859821263753,0.0
35,658.2185348858183,0.0
35,701.655561574556,0.0
35,607.4799654439944,0.0
35,696.3455849049365,0.0
35,616.0724780779539,0.0
35,649.1180285328735,0.0
35,569.3486905587025,0.0
35,562.465950295878,0.0
35,542.2854689822788,0.0
35,699.6168821804788,0.0
35,624.7954290025053,0.0
35,561.0699323164756,0.0
35,584.0338274180085,0.0
35,568.185899846237,0.0
35,598.9551625262183,0.0
35,580.1820305514773,0.0
35,564.6589214197214,0.0
35,631.896404555291,0.0
35,696.8217651773134,0.0
35,654.6206406154407,0.0
35,639.2107245312485,0.0
35,619.9257036636534,0.0
35,521.4462839671612,0.0
35,618.462551330885,0.0
35,622.3819198911164,0.0
35,540.2616059294405,0.0
35,562.769557385477,0.0
35,697.9807202875571,0.0
35,577.608313258939,0.0
35,597.4568120628594,0.0
35,519.2806897273272,0.0
35,528.0022269308938,0.0
35,667.147522251912,0.0
35,601.5155581847342,0.0
35,600.7888736114007,0.0
35,558.075422398969,0.0
35,535.2624627692088,0.0
35,598.7734328097551,0.0
35,607.9555767224733,0.0
36,714.442926228031,0.0
36,661.4399599769221,0.0
36,605.1365504768803,0.0
36,592.8486237294678,0.0
36,559.3892845247758,0.0
36,614.5321983914163,0.0
36,496.9254808185383,0.0
36,646.6674854487162,0.0
36,586.9606386445065,0.0
36,646.2542903217166,0.0
36,636.5880689452105,0.0
36,533.1173254266338,0.0
36,636.0605455675791,0.0
36,700.0624181159528,0.0
36,702.7533948311898,0.0
36,618.7614886978819,0.0
36,595.2102299739628,0.0
36,603.1745887129886,0.0
36,612.3510554127507,0.005860805511474609
36,610.4967620528652,0.0
36,508.54776161912355,0.0
36,578.4269806326754,0.0
36,641.7529040147526,0.0
36,510.75411264813494,0.0
36,551.2101612586849,0.0
36,618.0122605746534,0.0
36,583.6458668742728,0.0
36,611.0602446027235,0.0
36,566.8024650710527,0.0
36,577.2674654587106,0.0
36,572.2075421624189,0.0
36,532.9903076945438,0.0
36,630.049745567429,0.0
36,585.3008732070592,0.0
36,680.7127999224589,0.0
36,634.3666411548611,0.0
36,622.5315125286108,0.0
36,538.1581803285583,0.0
36,536.5495672823937,0.0
36,556.3499413415412,0.0
36,579.3159764087964,0.0
36,525.0271874903135,0.0
36,484.9780115650296,0.0
36,658.079058236649,0.0
36,564.1776034043918,0.0
36,661.2126306170962,0.0
36,600.7379420437445,0.0
36,592.8703711735789,0.0
36,596.6886147550886,0.0
36,554.0110445793259,0.0
36,630.9383637463427,0.0
36,550.768497303688,0.0
36,531.8496399032814,0.0
36,614.0432347792341,0.0
36,683.8252972569956,0.0
36,525.1936487667784,0.0
36,541.6728487969958,0.0
36,606.5090809929782,0.0
36,558.46410098277,0.0
36,566.4891642209334,0.0
36,559.6221914321752,0.0
36,506.236668330128,0.0
36,570.3154774633018,0.0
36,590.7196939275677,0.0
36,635.5740446731893,0.0
36,553.3339331887212,0.0003066062927246094
36,654.8201720938483,0.0
36,552.1048782556867,0.0
36,646.5918161109588,0.0
36,572.3214667387566,0.0
36,531.2434834424548,0.0
36,443.9493117820644,0.0
36,671.560991104988,0.0
36,501.9862155873838,0.0
36,637.2634928078239,0.0
36,619.3153108204571,0.0
36,604.4266608010937,0.0
36,666.4123818046618,0.0
36,595.3064103497022,0.0
36,566.2545652694885,0.0
36,545.8857483657418,0.0
36,603.0685277933214,0.0
36,614.9474936401044,0.0
36,733.110380479345,0.0
36,662.4936651394272,0.0
36,615.5235587403656,0.0
36,583.4161585731928,0.0
36,654.8182547427957,0.0
36,585.2981788100495,0.0
36,604.9660714986996,0.0
36,537.9611171982002,0.0
36,674.7579143511787,0.0
36,611.3952966984626,0.0
36,586.5996841783135,0.0
36,590.8903800460357,0.0
36,579.8078127012284,0.0
36,538.644637140787,0.0
36,573.2305345170428,0.0
36,697.1454489526858,0.0
36,669.234521466486,0.0
37,586.5162361662208,0.0
37,680.1876906841894,0.0
37,613.180576446943,0.0
37,524.6804560691928,0.0
37,590.0119336301369,0.0
37,625.9817725760362,0.0
37,563.7699615368394,0.0
37,646.9600463716773,0.0
37,610.0167392360405,0.0005037784576416016
37,599.5951706719414,0.0
37,608.9393878371683,0.0
37,521.0038127581159,0.0
37,543.8248806175078,0.0
37,559.3747171305129,0.0
37,604.6612578828931,0.0
37,680.0941918127596,0.0
37,616.0181109630922,0.0
37,625.9537039677242,0.0
37,556.959311592059,0.0
37,588.1852791171391,0.0
37,607.6614923815671,0.0
37,540.9149015085078,0.0
37,616.1216743357497,0.0
37,619.8236657750615,0.0
37,605.8642594118154,0.0
37,531.8990163093066,0.0
37,582.7082695192521,0.0
37,603.462696872207,0.0
37,707.7471388649983,0.0
37,589.4496160456456,0.0
37,590.6802783072471,0.0
37,716.5976903061757,0.0
37,639.8511945750877,0.0
37,603.298531966194,0.0
37,607.9189039025601,0.0
37,549.4704260202114,0.0
37,551.2463913904121,0.0
37,599.0476757566205,0.0
37,606.5217890184974,0.0
37,530.5464027387646,0.0
37,622.0345636769076,0.0
37,630.968294658099,0.0
37,711.0104244982164,0.0
37,653.6749276570795,0.0
37,558.1300071195277,0.0
37,630.6559842138433,0.0
37,568.7681962767994,0.0
37,683.3071233643406,0.0
37,666.1880059943389,0.008171796798706055
37,734.7349091951744,0.0
37,597.6831541498931,0.0
37,577.7409382692921,0.0
37,688.2121792974159,0.0
37,615.2747238493183,0.0
37,589.5678324692911,0.0
37,682.624292280982,0.0
37,567.9289298468123,0.0
37,574.5800913013011,0.0
37,602.9826881348266,0.0
37,611.1513824893141,0.0
37,667.9878039886014,0.0
37,617.256966595291,0.0
37,614.5864016190894,0.0
37,544.0015774820486,0.0
37,558.226818866612,0.0
37,541.0951867985598,0.0
37,668.4743907127347,0.0
37,545.1705799471977,0.0005173683166503906
37,634.3813051692083,0.0
37,578.4006592294047,0.0
37,521.2743060197203,0.0006377696990966797
37,586.315217600172,0.0
37,541.9632092741031,0.0006561279296875
37,610.0647880995102,0.0
37,557.3770911938136,0.0
37,696.5902762302507,0.0006365776062011719
37,614.8594140461574,0.0
37,706.7516568907658,0.0
37,697.7939878310107,0.0
37,604.7235791277266,0.0
37,540.2871643349633,0.0006368160247802734
37,635.9864161338778,0.0
37,576.0240144082547,0.0
37,619.2879584132978,0.0
37,608.0001177729996,0.0
37,618.8977210782056,0.0005972385406494141
37,663.8042764047775,0.0007712841033935547
37,621.5962789591019,0.0
37,617.9345013477239,0.0
37,682.7965071321682,0.0
37,630.3696371176205,0.0
37,557.5132631706491,0.0
37,625.0815269174907,0.0
37,600.3429252735314,0.0
37,735.2990602616303,0.0
37,652.5931973563677,0.0
37,560.7453149053953,0.0
37,673.7147828093681,0.0
37,576.9789476993321,0.0
37,646.2053060984455,0.0
38,650.1245090827139,0.0
38,625.1377843903241,0.0
38,556.1793209885197,0.0
38,656.4624897143311,0.0003933906555175781
38,596.2910300539307,0.0
38,636.0209330804441,0.0
38,720.142590973243,0.0
38,634.3250164139956,0.0
38,625.910078754333,0.0
38,639.3261334513787,0.0
38,569.5750541698354,0.0
38,551.8899217984273,0.0
38,588.289162019826,0.0
38,546.1226434287219,0.0
38,575.8684420049192,0.0
38,575.6691406681329,0.0
38,679.6519479671878,0.0
38,703.4706696891811,0.0
38,553.9606889097347,0.0
38,650.1681321335449,0.0
38,586.0052786896074,0.0
38,574.9971979232326,0.0
38,562.3075722522808,0.0
38,768.1629557305396,0.0
38,654.0847145007816,0.0
38,509.2291626046676,0.0
38,601.4106228173436,0.0
38,707.0730889751876,0.0
38,628.1906962578632,0.0
38,564.9803092691485,0.0
38,632.2548010060091,0.0
38,610.8831179357559,0.0
38,648.1520268764062,0.0
38,631.190820090964,0.0
38,573.6101178725202,0.0
38,569.1630577952337,0.0
38,569.5419470960777,0.0
38,624.8908600854455,0.0
38,774.4870387076701,0.0
38,660.4700552661999,0.0
38,566.9006796202821,0.0
38,553.7386525465334,0.0
38,668.8117334678947,0.0
38,598.803445882609,0.0
38,637.7309227729664,0.0
38,628.0457064753085,0.0003552436828613281
38,639.8980339440966,0.0
38,617.1732114530063,0.0
38,571.5153391918683,0.0
38,615.8444489290288,0.0
38,606.6130494961451,0.0
38,593.8450228560409,0.0
38,742.0707475462978,0.0
38,536.2394443594436,0.0
38,595.360874135336,0.0
38,637.2978177504007,0.0
38,548.7569967701932,0.0
38,712.1904608161633,0.007843494415283203
38,617.345618136494,0.0
38,738.4363791737297,0.0
38,636.4252924340421,0.0
38,573.4898578924947,0.0
38,640.4578155607143,0.0
38,637.1756144166471,0.0
38,654.7162371226545,0.0
38,668.1406792843567,0.0
38,626.033222370982,0.0
38,554.4506164890872,0.0
38,597.6615073564334,0.0
38,619.3644191334955,0.0
38,565.1272790997671,0.0
38,633.5497282906367,0.0
38,620.3962253522307,0.0
38,654.2087110164099,0.0
38,644.1992354889522,0.0
38,613.2251655238497,0.0
38,671.7137880272674,0.0029578208923339844
38,616.6596538181793,0.0
38,617.9251159848369,0.0
38,606.6807975212573,0.0
38,593.6765700893746,0.0
38,746.521791713658,0.0
38,731.1353832388205,0.0
38,623.2107868096874,0.0
38,631.5605614480796,0.0
38,604.3345361909969,0.0
38,654.5567583919411,0.0
38,544.9505903163976,0.0
38,577.6597811974838,0.0
38,573.8885577651653,0.0
38,546.6691741673678,0.0
38,585.1368543975266,0.0
38,681.8192848591445,0.0
38,653.1761291250057,0.0
38,574.0757782572852,0.0
38,569.0778236515523,0.0
38,591.9497134431925,0.0
38,633.5514052599088,0.00032973289489746094
38,577.9830986844592,0.0
38,668.1120746341344,0.0
39,592.63506459722,0.0
39,632.1344989816549,0.0
39,671.3361668237897,0.0
39,703.4280240650423,0.0
39,505.545341955668,0.0
39,594.7982366205929,0.0
39,584.7662582779108,0.0
39,698.3209696603767,0.0
39,567.8931437551771,0.0
39,652.7427180952229,0.0
39,543.4397118117103,0.0
39,568.0820798063886,0.0
39,597.0483265247075,0.0
39,617.4113926139642,0.0
39,667.7604651161145,0.0
39,613.2491541998064,0.0
39,631.9738900445878,0.0003552436828613281
39,670.0519702338233,0.0
39,571.7072611726977,0.0
39,696.1303298873231,0.0
39,671.3918416509505,0.0
39,664.7763343642016,0.0
39,639.216340279231,0.0
39,489.36882334167996,0.0
39,617.6401119823174,0.0
39,634.5144876948082,0.0
39,506.5135261996027,0.0
39,641.2099207449965,0.0
39,587.3999384091084,0.0
39,592.7684700920815,0.0
39,580.3015042318997,0.0
39,602.9050270380696,0.0
39,590.6571272106269,0.008024930953979492
39,640.344870028874,0.0
39,663.7694380096626,0.0
39,587.1184501612148,0.0
39,534.0414728540391,0.0
39,604.2627873889493,0.0
39,773.2254002680821,0.0
39,660.3021929795574,0.0
39,554.1173402414947,0.0
39,546.8789745690557,0.0
39,665.9811778173334,0.0
39,602.4713720817751,0.0
39,692.2902390973018,0.0
39,725.4229285481575,0.0
39,659.3386806132385,0.0
39,607.9706621052394,0.0
39,580.5096058364782,0.0
39,624.3986009221811,0.0
39,704.9486380822392,0.0
39,694.3660131886834,0.0
39,688.1225516719053,0.0
39,563.0482748142567,0.0
39,669.229630731663,0.0
39,700.3108025199926,0.0
39,694.4974671508446,0.0
39,574.4137887629114,0.0
39,627.1244248032021,0.0
39,713.6238066003899,0.0
39,661.3988587032892,0.0
39,657.616963796402,0.0
39,636.3838570960681,0.0
39,521.5549441049582,0.0
39,650.6248518632128,0.0
39,645.3340412375474,0.0
39,589.5489735474532,0.0
39,605.5861648068823,0.0
39,622.2090973040617,0.008131027221679688
39,539.4960499448082,0.0
39,677.5125098033367,0.0
39,685.1903962965002,0.0
39,566.6103466796461,0.0
39,548.4439336465247,0.0
39,601.1855488998467,0.0
39,554.9761098649025,0.0
39,622.2825584648938,0.0
39,739.976445692436,0.0
39,603.2275818666291,0.0
39,696.3933425849589,0.0
39,627.0307417254716,0.0
39,604.2282644216825,0.0
39,589.7882539077825,0.0
39,679.5511022325428,0.0
39,637.1541114184765,0.0
39,617.4874583894841,0.0
39,654.1404035116251,0.0
39,600.7176307790518,0.0
39,602.0517822335962,0.0003905296325683594
39,568.440957581469,0.0
39,552.669265176193,0.0
39,567.002595901738,0.0
39,606.3411940425142,0.0
39,587.638364312175,0.0
39,615.5712151839006,0.0
39,664.7105582903953,0.0
39,632.6379405701332,0.0
39,647.5515410128985,0.0
39,503.0829490454712,0.0
39,631.2806524401817,0.0
40,484.55578373110916,0.0
40,670.8122211470575,0.0
40,649.7816016882183,0.0
40,722.0793314524401,0.0
40,712.44894050431,0.0
40,665.2492715879642,0.000331878662109375
40,660.0891032185457,0.0
40,678.8338525271454,0.0
40,543.7771749762927,0.0
40,719.4026405657148,0.0
40,680.0230835875442,0.0
40,676.100558454278,0.0
40,672.850119580707,0.0
40,622.1334338804547,0.0
40,645.183871551119,0.0
40,553.4262199756049,0.0
40,638.3458381328207,0.0
40,607.1831462181699,0.0
40,606.7182226866031,0.0
40,546.9831772123101,0.00802159309387207
40,592.0660402188084,0.0
40,580.2754734234801,0.0
40,638.8750371472938,0.0
40,632.8178178304103,0.0
40,609.3952935440866,0.0
40,689.4549711737105,0.0
40,636.8818694356117,0.0
40,690.6420693052423,0.0
40,633.3028212562278,0.0
40,625.4627950678419,0.0
40,525.9527720330437,0.0
40,647.8098010811984,0.0
40,661.0423757060494,0.0
40,565.6368238872977,0.0
40,697.1058663474319,0.0
40,659.4155633018855,0.0
40,577.7364206709383,0.0
40,524.1432256643026,0.0
40,664.0758341071759,0.0
40,670.5818381004761,0.0
40,633.3309170297451,0.0
40,770.1213158968055,0.0
40,582.2863138428573,0.0
40,662.9870441961019,0.0
40,656.8547462616589,0.0
40,600.0122899766619,0.0
40,630.6051739815377,0.0
40,661.6844368441081,0.0
40,618.9191492623762,0.0
40,625.3821141979745,0.0
40,626.3012927207963,0.0
40,645.1097221476615,0.0
40,592.953126065643,0.0
40,683.6945548142971,0.0
40,601.3279025787921,0.0
40,634.1408924074703,0.0
40,536.2880402319023,0.0
40,655.6810427590382,0.0
40,609.1580836587732,0.0
40,654.5615694814842,0.0
40,685.2178826920175,0.0
40,551.317185769898,0.0
40,541.9635126081665,0.0
40,577.2276372711354,0.0
40,688.5805832249292,0.0
40,638.3606728554917,0.008016586303710938
40,709.8071688374606,0.0
40,591.1118054811894,0.0
40,663.9499717385356,0.0
40,597.5338869000317,0.0
40,636.4337224606469,0.0
40,652.3014010622775,0.0
40,573.631239921808,0.0
40,641.029564438407,0.0
40,613.5970592569605,0.0
40,615.8191968191882,0.0
40,662.2792877962688,0.0
40,629.2480819310855,0.004369497299194336
40,624.6473136160787,0.0
40,472.6200218768413,0.0
40,614.6223872168626,0.0
40,601.3376672248121,0.0
40,633.8918096134664,0.0
40,673.5425239536295,0.0
40,626.2399245743563,0.0
40,718.0988492849041,0.0
40,675.4253930335742,0.0
40,643.7658911516752,0.0
40,739.6891696209191,0.0
40,626.9710822296478,0.0
40,669.4972379539172,0.0
40,606.8262331409111,0.0
40,643.8954302379964,0.0
40,605.5063713591979,0.0
40,687.2700419899357,0.0
40,712.6146125905886,0.0
40,640.8626291024328,0.0
40,604.4248331916742,0.0037457942962646484
40,662.106997058794,0.0
40,665.3332969818478,0.0
41,643.7522965390492,0.0
41,703.0587007439719,0.0
41,603.2665897144806,0.0
41,650.198159690364,0.0
41,688.4206034472006,0.0
41,623.3078944704422,0.0
41,684.9311147468543,0.0
41,733.8523099568615,0.0
41,648.4729481050085,0.0038640499114990234
41,614.8755364426814,0.0
41,603.682218077601,0.0
41,726.5300180137128,0.0
41,638.6720529574935,0.0
41,642.0804181012358,0.0
41,544.4892049079241,0.0
41,730.3258639966333,0.0
41,608.2503537892756,0.0
41,629.1366670085533,0.0
41,689.0687042661182,0.0
41,626.2874454518628,0.0
41,674.9586595515757,0.0
41,629.910056525289,0.0
41,591.7512539965705,0.0
41,691.4299780020494,0.0
41,639.4937433287413,0.0
41,681.2361374711811,0.0
41,593.0800601842797,0.0
41,603.8144044388905,0.0
41,678.7855510173844,0.0
41,598.50326090899,0.0
41,653.5321620688983,0.0
41,628.6705453797476,0.0
41,634.7047848739611,0.0
41,639.2784028195196,0.0
41,670.9039883790556,0.0
41,642.715864603363,0.0
41,580.259764179382,0.0
41,634.2143388760575,0.0
41,666.3804280254014,0.0
41,627.5416054565067,0.0
41,688.8822058551717,0.0
41,600.8015937618999,0.0
41,601.3614284347716,0.0
41,599.5618559559414,0.0
41,621.8720499517453,0.0
41,619.1772869453644,0.0
41,554.9605640635393,0.0
41,583.2695491546738,0.0
41,626.460505710748,0.0
41,631.9535442144955,0.0
41,567.0522434918165,0.0
41,700.1297962665797,0.0
41,656.1110052542338,0.0
41,714.9442985078921,0.0
41,694.1467759408104,0.0
41,546.238321290268,0.0
41,667.0078950273169,0.0
41,626.745607409368,0.0
41,636.7536920955896,0.0
41,636.222235636994,0.0
41,754.26350010127,0.0
41,637.2327547289867,0.0
41,619.6917785115365,0.0
41,633.2040507203278,0.0
41,615.2893892020114,0.0
41,584.1294105646289,0.0
41,613.0697275253895,0.0
41,732.8694999438486,0.0
41,759.2415412007075,0.0
41,619.1446372943253,0.0
41,692.4670888852378,0.0
41,572.7592009027254,0.0
41,687.1987080735693,0.0
41,572.6987615513441,0.0
41,748.5755598173519,0.0
41,637.2014772881528,0.0
41,659.2858642489056,0.0
41,758.8993344623857,0.0
41,588.2888169566831,0.00785207748413086
41,738.0670241271521,0.0
41,664.2007942617535,0.0
41,590.3038827124317,0.0
41,546.1609695626443,0.0
41,589.9227215765952,0.0
41,609.4742678457544,0.0
41,646.7924740830287,0.0
41,809.3666291733579,0.0
41,686.136723030226,0.0
41,589.8429433790415,0.0
41,637.1886896748131,0.0
41,571.3165177308845,0.0
41,708.0115374521041,0.0
41,645.0674060897669,0.0
41,625.7611244468568,0.0
41,602.3050753445506,0.0
41,691.0321895156128,0.0
41,574.6152272931897,0.0
41,606.2773603928753,0.0
41,641.7847605887915,0.0
41,581.0290537700661,0.0
42,611.9176242991339,0.0
42,653.7535666496151,0.0
42,660.1344424372256,0.0
42,661.3617390578847,0.0
42,545.0699698301107,0.0
42,749.793275109331,0.0
42,648.5913039187928,0.0
42,650.5744134826745,0.0
42,579.84201960524,0.0
42,652.1994934558943,0.0
42,628.4617456457739,0.0
42,671.705186012166,0.0081329345703125
42,706.2672437229919,0.0
42,614.4079964963632,0.0
42,657.5271577193972,0.0
